id,parametertype_id,spec_id,text,column,operator,value,linker,operator2,value2,color,show,DDF_type,inverse,regex_filter,u_created,u_modified,translations,DDF_unit,name,DDF_target_value,DDF_custom_color
83294,10807,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fluthiacet methyl,0.01,
83295,10808,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenthion sulfoxide,0.01,
83296,10809,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Flutolanil,0.01,
83297,10810,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenuron,0.01,
83298,10813,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fluxametamide,0.01,
83299,10817,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fipronil sulphide,0.01,
83300,10820,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Foramsulfuron,0.01,
83301,10824,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Flazasulfuron,0.01,
83302,10834,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Flubendiamide,0.01,
83303,10835,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Genit,0.01,
83304,10836,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fluchloralin,0.01,
83305,10837,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,HCH-alpha,0.01,
83306,10843,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Halfenprox,0.01,
83307,10859,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Heptachlor epoxide, trans",0.01,
83308,10861,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Isoprothiolane,0.01,
83309,10872,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Isoxaflutole, diketonitrile-",0.01,
83310,10875,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Icaridine,0.01,
83311,10880,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Lactofen,0.01,
83312,10881,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Imibenconazole,0.01,
83313,10882,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Lambda-cyhalothrin,0.01,
83314,10883,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Imidacloprid,0.01,
83315,10890,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Inpyrfluxam,0.01,
83316,10891,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Iodine fenphos,0.01,
83317,10900,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Iprodione,0.01,
83318,10904,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Isazofos,0.01,
83319,10906,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Isobenzan,0.01,
83320,10907,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Mecarbam,0.01,
83321,10928,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Napropamide,0.01,
83322,10937,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Methacrifos,0.01,
83323,10940,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Nitrothal Isopropyl,0.01,
83324,10954,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Omethoat,0.01,
83325,10959,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Oxamyl,0.01,
83326,10963,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Oxycarboxin,0.01,
83327,10964,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Metolcarb,0.01,
83328,10967,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Metoxuron,0.01,
83329,10968,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Oxyfluorfen,0.01,
83330,10978,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Milbemectin-A4,0.01,
83331,10987,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pebulat,0.01,
83332,10988,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Penconazole,0.01,
83333,10991,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pirimiphos ethyl,0.01,
83334,10993,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pirimiphos-methyl,0.01,
83335,11015,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Propamocarb,0.01,
83336,11016,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Phenkapton,0.01,
83337,11024,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Propazine,0.01,
83338,11025,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Phenylphenol, ortho",0.01,
83339,11026,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Propetamphos,0.01,
83340,11043,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Phosphamidon,0.01,
83341,11061,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Silafluofen,0.01,
83342,11065,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyraclostrobin,0.01,
83343,11067,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyraflufen ethyl,0.01,
83344,11068,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Simeconazole,0.01,
83345,11082,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Spirotetramat, -ketohydroxy",0.01,
83346,11106,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tebufenocide,0.01,
83347,11107,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tebufenpyrad,0.01,
83348,11108,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tebupirimfos,0.01,
83349,11115,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Teflubenzuron,0.01,
83350,11119,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tepraloxydim,0.01,
83351,11120,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Sethoxydim,0.01,
83352,11121,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Terbacil,0.01,
83353,11127,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Trichlorobenzene, 1,2,3",0.01,
83354,11128,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Terbuthylazine,0.01,
83355,11130,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Terbutryn,0.01,
83356,11137,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tricyclazole,0.01,
83357,11139,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tetramethrin,0.01,
83358,11149,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Thiamethoxam,0.01,
83359,11150,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Trifluralin,0.01,
83360,11151,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Thifensulfuron-methyl,0.01,
83361,11157,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Thiofanox,0.01,
83362,11161,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Thionazine,0.01,
83363,11166,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tioxazafen,0.01,
83364,11174,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Triadimenol,0.01,
83365,11183,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Clothianidin,0.01,
83366,11184,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Spirotetramat, -enol glucoside",0.01,
83367,11242,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Benzyladenin, 6-",0.01,
83368,11426,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Prothioconazole (Prothioconazole-Desthio),0.01,
83369,10905,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Matrine, qualitative",0.01,
83370,5369,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Pesticides GC-MS/MS, QuEChERS",0.01,
83371,5370,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Pesticides LC-MS/MS, QuEChERS",0.01,
83372,10501,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"2,3,4,5-Tetrachloroanisole",0.01,
83373,10508,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Abamectin,0.01,
83374,10515,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Benoxacor,0.01,
83375,10524,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Benzalkonium chloride - C12,0.01,
83376,10525,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Aldicarb sulfone,0.01,
83377,10527,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Aldicarb sulfoxide,0.01,
83378,10531,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Ametoctradine,0.01,
83379,10532,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Benzalkonium chloride - C18,0.01,
83380,10537,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Aminocarb,0.01,
83381,10566,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Chlorobenzuron,0.01,
83382,10577,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Bupirimat,0.01,
83383,10581,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Butachlor,0.01,
83384,10607,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Carbofuran,0.01,
83385,10618,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Carboxin,0.01,
83386,10619,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Chlozolinate,0.01,
83387,10620,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Carboxyl sulfoxide,0.01,
83388,10634,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Desmedipham,0.01,
83389,10635,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Clofentezine,0.01,
83390,10636,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Clomazone,0.01,
83391,10637,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Desmetryn,0.01,
83392,10664,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Diclofop-methyl,0.01,
83393,10671,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Dicrotophos,0.01,
83394,10695,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Demeton-S-methylsulfone,0.01,
83395,10703,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Endrin,0.01,
83396,10707,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Epoxiconazole,0.01,
83397,10715,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Dimethylphenylformamide, 2,4",0.01,
83398,10723,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Dimetilan,0.01,
83399,10724,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Ethoxyquin,0.01,
83400,10767,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenitrothion,0.01,
83401,10778,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fluometuron,0.01,
83402,10798,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenthion,0.01,
83403,10802,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenthion oxon sulfone,0.01,
83404,10811,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Flutriafol,0.01,
83405,10822,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Flamprop-Methyl,0.01,
83406,10823,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Formetanate,0.01,
83407,10827,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fosthiazate,0.01,
83408,10833,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Furathiocarb,0.01,
83409,10851,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Haloxyfop-2-ethoxyethyl,0.01,
83410,10876,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Ivermectin,0.01,
83411,10884,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Imidaclothiz,0.01,
83412,10885,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Lenacil,0.01,
83413,10896,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Ipconazole,0.01,
83414,10916,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Mepanipyrim,0.01,
83415,10917,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Mephosfolan,0.01,
83416,10921,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Meptyldinocap,0.01,
83417,10926,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Myclobutanil,0.01,
83418,10938,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Nitrofen,0.01,
83419,10958,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Methoxyfenocide,0.01,
83420,10971,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Metribuzin,0.01,
83421,11002,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Primisulfuron-methyl,0.01,
83422,11004,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Prochloraz,0.01,
83423,11005,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pentachlorothioanisole,0.01,
83424,11006,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Procymidone,0.01,
83425,11007,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Profenofos,0.01,
83426,11008,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Penthiopy wheel,0.01,
83427,11013,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Prometryn,0.01,
83428,11023,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Propargite,0.01,
83429,11034,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Propoxur,0.01,
83430,11035,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Phosalon,0.01,
83431,11036,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Propoxycarbazone,0.01,
83432,11037,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Phosfolan,0.01,
83433,11044,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Prosulfocarb,0.01,
83434,11045,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Phoxim,0.01,
83435,11063,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyraclofos,0.01,
83436,11073,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyridafol,0.01,
83437,11083,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyrifluquinazone,0.01,
83438,11084,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Spirotetramat, -monohydroxy",0.01,
83439,11086,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Spiroxamine,0.01,
83440,11087,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyrimidifen,0.01,
83441,11089,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyrimidate,0.01,
83442,11090,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Sulfentrazone,0.01,
83443,11091,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyriproxyfen,0.01,
83444,11093,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Pyroxsulam,0.01,
83445,11094,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Sulfotep,0.01,
83446,11095,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Quinalphos,0.01,
83447,11096,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Sulfoxaflor,0.01,
83448,11097,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Quinoclamine,0.01,
83449,11098,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Sulprofos,0.01,
83450,11099,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Quinoxyfen,0.01,
83451,11101,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Quintozene,0.01,
83452,11104,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tebuconazole,0.01,
83453,11111,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,rotenone,0.01,
83454,11112,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tebuthiuron,0.01,
83455,11113,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tecnazen,0.01,
83456,11114,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,S-421,0.01,
83457,11116,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Sebutylazine,0.01,
83458,11126,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Terbumeton,0.01,
83459,11148,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Triflumuron,0.01,
83460,11168,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tolclofos-methyl,0.01,
83461,11170,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tolylfluanid,0.01,
83462,11171,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Tralkoxydim,0.01,
83463,11172,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Transfluthrin,0.01,
83464,11173,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Triadimefon,0.01,
83465,11175,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Triallate,0.01,
83466,11295,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"DDT-p,p",0.01,
83467,11323,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenvalerate/esfenvalerate,0.01,
83468,10503,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Benalaxyl,0.01,
83469,10504,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"2,4,6-Trichloroanisole",0.01,
83470,10509,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Benfuracarb,0.01,
83471,10522,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Alachlor,0.01,
83472,10565,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Bromine cycles,0.01,
83473,10570,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Chlorobufam,0.01,
83474,10571,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"Chlordane, Cis-",0.01,
83475,10572,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Bromoxynil,0.01,
83476,10574,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Bromopropylate,0.01,
83477,10582,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Chlorfenprop-methyl,0.01,
83478,10590,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Chloridazon,0.01,
83479,10591,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Butralin,0.01,
83480,10600,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Chlorpropylate,0.01,
83481,10614,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Carbophenothion-methyl,0.01,
83482,10624,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Clethodim,0.01,
83483,10627,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Chlorobenzilate,0.01,
83484,10632,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Clethodim sulfoxide,0.01,
83485,10641,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Dialifos,0.01,
83486,10647,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Crufomat,0.01,
83487,10648,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Dicaphthon,0.01,
83488,10649,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Cyanazine,0.01,
83489,10653,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Dichlofenthion,0.01,
83490,10660,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Cycloate,0.01,
83491,10665,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Cyflumetofen,0.01,
83492,10687,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,"DDT-o,p",0.01,
83493,10691,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Deltamethrin,0.01,
83494,10701,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Endosulfan sulphate,0.01,
83495,10725,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Dimoxystrobin,0.01,
83496,10737,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Dioxacarb,0.01,
83497,10738,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Famophos,0.01,
83498,10749,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenamiphos sulfoxide,0.01,
83499,10750,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Disulfoton sulfoxide,0.01,
83500,10762,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenchlorphos-oxone,0.01,
83501,10773,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Endosulfan-beta,0.01,
83502,10777,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenoxycarb,0.01,
83503,10783,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenpropathrin,0.01,
83504,10789,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenpyrazamine,0.01,
83505,10790,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fluoxastrobin,0.01,
83506,10793,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fenson,0.01,
83507,10794,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Fluquinconazole,0.01,
83508,10840,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,HCH-beta,0.01,
83509,10841,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Flufenacet,0.01,
83510,10860,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Isopropalin,0.01,
83511,10863,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Isoproturon,0.01,
83512,10867,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Hexaconazole,0.01,
83513,10868,1205,,0,>,0.01,,,,red,1,not OK,0,,1765133244,1765133244,,mg/kg,Isoxadifen ethyl,0.01,
