id,name,parametertype_id,spec_id,text,column,operator,value,linker,operator2,value2,color,show,DDF_type,inverse,regex_filter,u_created,u_modified,translations,DDF_unit,DDF_target_value,DDF_custom_color
237350,Imidacloprid,10883,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237351,Inpyrfluxam,10890,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237352,Iodine fenphos,10891,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237353,Iprodione,10900,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237354,Isazofos,10904,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237355,Isobenzan,10906,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237356,Mecarbam,10907,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237357,Napropamide,10928,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237358,Methacrifos,10937,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237359,Nitrothal Isopropyl,10940,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237360,Omethoat,10954,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237361,Oxamyl,10959,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237362,Oxycarboxin,10963,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237363,Metolcarb,10964,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237364,Metoxuron,10967,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237365,Oxyfluorfen,10968,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237366,Milbemectin-A4,10978,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237367,Pebulat,10987,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237368,Penconazole,10988,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237369,Pirimiphos ethyl,10991,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237370,Pirimiphos-methyl,10993,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237371,Propamocarb,11015,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237372,Phenkapton,11016,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237373,Propazine,11024,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237374,"Phenylphenol, ortho",11025,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237375,Propetamphos,11026,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237376,Phosphamidon,11043,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237377,Silafluofen,11061,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237378,Pyraclostrobin,11065,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237379,Pyraflufen ethyl,11067,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237380,Simeconazole,11068,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237381,"Spirotetramat, -ketohydroxy",11082,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237382,Tebufenocide,11106,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237383,Tebufenpyrad,11107,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237384,Tebupirimfos,11108,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237385,Teflubenzuron,11115,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237386,Tepraloxydim,11119,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237387,Sethoxydim,11120,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237388,Terbacil,11121,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237389,"Trichlorobenzene, 1,2,3",11127,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237390,Terbuthylazine,11128,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237391,Terbutryn,11130,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237392,Tricyclazole,11137,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237393,Tetramethrin,11139,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237394,Thiamethoxam,11149,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237395,Trifluralin,11150,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237396,Thifensulfuron-methyl,11151,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237397,Thiofanox,11157,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237398,Thionazine,11161,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237399,Tioxazafen,11166,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237400,Triadimenol,11174,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237401,Clothianidin,11183,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237402,"Spirotetramat, -enol glucoside",11184,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237403,"Benzyladenin, 6-",11242,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237404,Prothioconazole (Prothioconazole-Desthio),11426,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237405,"Matrine, qualitative",10905,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237406,"Pesticides GC-MS/MS, QuEChERS",5369,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237407,"Pesticides LC-MS/MS, QuEChERS",5370,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237408,"2,3,4,5-Tetrachloroanisole",10501,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237409,Abamectin,10508,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237410,Benoxacor,10515,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237411,Benzalkonium chloride - C12,10524,1600,,0,>,0.15,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.15,
237412,Aldicarb sulfone,10525,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237413,Aldicarb sulfoxide,10527,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237414,Ametoctradine,10531,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237415,Benzalkonium chloride - C18,10532,1600,,0,>,0.15,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.15,
237416,Aminocarb,10537,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237417,Chlorobenzuron,10566,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237418,Bupirimat,10577,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237419,Butachlor,10581,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237420,Carbofuran,10607,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237421,Carboxin,10618,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237422,Chlozolinate,10619,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237423,Carboxyl sulfoxide,10620,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237424,Desmedipham,10634,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237425,Clofentezine,10635,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237426,Clomazone,10636,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237427,Desmetryn,10637,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237428,Diclofop-methyl,10664,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237429,Dicrotophos,10671,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237430,Demeton-S-methylsulfone,10695,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237431,Endrin,10703,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237432,Epoxiconazole,10707,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237433,"Dimethylphenylformamide, 2,4",10715,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237434,Dimetilan,10723,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237435,Ethoxyquin,10724,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237436,Fenitrothion,10767,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237437,Fluometuron,10778,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237438,Fenthion,10798,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237439,Fenthion oxon sulfone,10802,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237440,Flutriafol,10811,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237441,Flamprop-Methyl,10822,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237442,Formetanate,10823,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237443,Fosthiazate,10827,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237444,Furathiocarb,10833,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237445,Haloxyfop-2-ethoxyethyl,10851,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237446,Ivermectin,10876,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237447,Imidaclothiz,10884,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237448,Lenacil,10885,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237449,Ipconazole,10896,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237450,Mepanipyrim,10916,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237451,Mephosfolan,10917,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237452,Meptyldinocap,10921,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237453,Myclobutanil,10926,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237454,Nitrofen,10938,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237455,Methoxyfenocide,10958,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237456,Metribuzin,10971,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237457,Primisulfuron-methyl,11002,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237458,Prochloraz,11004,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237459,Pentachlorothioanisole,11005,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237460,Procymidone,11006,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237461,Profenofos,11007,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237462,Penthiopy wheel,11008,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237463,Prometryn,11013,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237464,Propargite,11023,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237465,Propoxur,11034,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992794,1770992794,,mg/kg,0.01,
237466,Phosalon,11035,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237467,Propoxycarbazone,11036,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237468,Phosfolan,11037,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237469,Prosulfocarb,11044,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237470,Phoxim,11045,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237471,Pyraclofos,11063,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237472,Pyridafol,11073,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237473,Pyrifluquinazone,11083,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237474,"Spirotetramat, -monohydroxy",11084,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237475,Spiroxamine,11086,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237476,Pyrimidifen,11087,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237477,Pyrimidate,11089,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237478,Sulfentrazone,11090,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237479,Pyriproxyfen,11091,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237480,Pyroxsulam,11093,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237481,Sulfotep,11094,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237482,Quinalphos,11095,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237483,Sulfoxaflor,11096,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237484,Quinoclamine,11097,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237485,Sulprofos,11098,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237486,Quinoxyfen,11099,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237487,Quintozene,11101,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237488,Tebuconazole,11104,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237489,rotenone,11111,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237490,Tebuthiuron,11112,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237491,Tecnazen,11113,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237492,S-421,11114,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237493,Sebutylazine,11116,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237494,Terbumeton,11126,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237495,Triflumuron,11148,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237496,Tolclofos-methyl,11168,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237497,Tolylfluanid,11170,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237498,Tralkoxydim,11171,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237499,Transfluthrin,11172,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237500,Triadimefon,11173,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237501,Triallate,11175,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237502,"DDT-p,p",11295,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237503,Fenvalerate/esfenvalerate,11323,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237504,Benalaxyl,10503,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237505,"2,4,6-Trichloroanisole",10504,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237506,Benfuracarb,10509,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237507,Alachlor,10522,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237508,Bromine cycles,10565,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237509,Chlorobufam,10570,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237510,"Chlordane, Cis-",10571,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237511,Bromoxynil,10572,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237512,Bromopropylate,10574,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237513,Chlorfenprop-methyl,10582,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237514,Chloridazon,10590,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237515,Butralin,10591,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237516,Chlorpropylate,10600,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237517,Carbophenothion-methyl,10614,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237518,Clethodim,10624,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237519,Chlorobenzilate,10627,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237520,Clethodim sulfoxide,10632,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237521,Dialifos,10641,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237522,Crufomat,10647,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237523,Dicaphthon,10648,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237524,Cyanazine,10649,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237525,Dichlofenthion,10653,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237526,Cycloate,10660,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237527,Cyflumetofen,10665,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237528,"DDT-o,p",10687,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237529,Deltamethrin,10691,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237530,Endosulfan sulphate,10701,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237531,Dimoxystrobin,10725,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237532,Dioxacarb,10737,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237533,Famophos,10738,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237534,Fenamiphos sulfoxide,10749,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237535,Disulfoton sulfoxide,10750,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237536,Fenchlorphos-oxone,10762,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237537,Endosulfan-beta,10773,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237538,Fenoxycarb,10777,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237539,Fenpropathrin,10783,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237540,Fenpyrazamine,10789,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237541,Fluoxastrobin,10790,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237542,Fenson,10793,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237543,Fluquinconazole,10794,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237544,HCH-beta,10840,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237545,Flufenacet,10841,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237546,Isopropalin,10860,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237547,Isoproturon,10863,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237548,Hexaconazole,10867,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237549,Isoxadifen ethyl,10868,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237550,Hexaflumuron,10869,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237551,Karanjin,10877,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237552,Leptophos,10887,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237553,Indoxacarb,10888,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237554,Lindane (HCH-gamma),10889,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237555,Malathion,10899,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237556,Mandipropamide,10903,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237557,Mepronil,10919,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237558,Monolinuron,10920,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237559,Mesosulfuron-methyl,10923,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237560,Metalaxyl/Metalaxyl-M,10927,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237561,Metamitron,10929,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237562,Nuarimol,10948,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237563,Oxadixyl,10957,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237564,Paclobutrazol,10970,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237565,Milbemectin-A3,10976,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237566,Monalid,10986,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237567,Penflufen,10996,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237568,Pentachlorobenzonitrile,11003,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237569,Propanil,11017,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237570,Propaphos,11019,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
